user_id,Y,brands_visited,visits_n_beforeBiedronka,visits_n_beforeCarrefour,visits_n_beforeKaufland,visits_n_beforeLidl,visits_pct_beforeBiedronka,visits_pct_beforeCarrefour,visits_pct_beforeKaufland,visits_pct_beforeLidl,visits_n_afterBiedronka,visits_n_afterCarrefour,visits_n_afterKaufland,visits_n_afterLidl,visits_pct_afterBiedronka,visits_pct_afterCarrefour,visits_pct_afterKaufland,visits_pct_afterLidl,time_minBiedronka,time_minCarrefour,time_minKaufland,time_minLidl,time_minTesco,n_locationsBiedronka,n_locationsCarrefour,n_locationsKaufland,n_locationsLidl,n_locationsTesco
2198625,Lidl,4.0,4,0,1,7,0.2857142857142857,0.0,0.07142857142857142,0.5,2,0,0,5,0.2857142857142857,0.0,0.0,0.7142857142857143,1033.0,0.0,967.0,747.0,981.0,1.0,0.0,1.0,1.0,1.0
2226795,Carrefour,3.0,1,0,0,0,1.0,0.0,0.0,0.0,4,3,0,0,0.5714285714285714,0.42857142857142855,0.0,0.0,906.0,1031.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2237818,Lidl,3.0,1,0,0,0,0.5,0.0,0.0,0.0,0,0,0,1,0.0,0.0,0.0,1.0,667.0,0.0,0.0,1140.0,611.0,1.0,0.0,0.0,1.0,1.0
2243257,Kaufland,5.0,10,14,69,0,0.10416666666666667,0.14583333333333334,0.71875,0.0,6,10,73,0,0.06741573033707865,0.11235955056179775,0.8202247191011236,0.0,826.0,833.0,688.0,0.0,775.0,2.0,1.0,1.0,0.0,1.0
2251357,Carrefour,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0,0.0,1.0,0.0,0.0,0.0,941.0,0.0,0.0,754.0,0.0,1.0,0.0,0.0,1.0
2254699,Carrefour,4.0,9,13,0,0,0.375,0.5416666666666666,0.0,0.0,3,11,0,2,0.1875,0.6875,0.0,0.125,666.0,531.0,0.0,773.0,959.0,2.0,1.0,0.0,1.0,1.0
2279458,Biedronka,4.0,1,7,0,0,0.125,0.875,0.0,0.0,4,0,2,0,0.6666666666666666,0.0,0.3333333333333333,0.0,907.0,597.0,1072.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
2286544,Biedronka,3.0,0,5,0,0,0.0,1.0,0.0,0.0,1,2,0,0,0.3333333333333333,0.6666666666666666,0.0,0.0,1023.0,778.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
2305718,Carrefour,5.0,2,3,2,0,0.15384615384615385,0.23076923076923078,0.15384615384615385,0.0,0,3,0,1,0.0,0.75,0.0,0.25,645.0,852.0,688.0,721.0,1016.0,1.0,1.0,1.0,1.0,1.0
2331107,Biedronka,4.0,7,0,8,2,0.3888888888888889,0.0,0.4444444444444444,0.1111111111111111,8,0,0,4,0.6666666666666666,0.0,0.0,0.3333333333333333,709.0,0.0,683.0,650.0,722.0,1.0,0.0,1.0,1.0,1.0
2336106,Carrefour,3.0,0,0,1,0,0.0,0.0,0.5,0.0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1213.0,1008.0,0.0,1167.0,0.0,1.0,1.0,0.0,1.0
2354675,Lidl,5.0,4,3,4,3,0.26666666666666666,0.2,0.26666666666666666,0.2,2,1,0,3,0.3333333333333333,0.16666666666666666,0.0,0.5,661.0,801.0,543.0,614.0,808.0,2.0,1.0,1.0,3.0,1.0
2366322,Lidl,5.0,1,6,0,3,0.0625,0.375,0.0,0.1875,0,4,0,6,0.0,0.4,0.0,0.6,697.0,676.0,0.0,737.0,1100.0,1.0,1.0,0.0,1.0,1.0
2377644,Carrefour,3.0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0,0.0,1.0,0.0,0.0,0.0,1020.0,0.0,0.0,953.0,0.0,1.0,0.0,0.0,1.0
2383295,Lidl,4.0,1,0,6,14,0.03571428571428571,0.0,0.21428571428571427,0.5,0,0,1,8,0.0,0.0,0.1111111111111111,0.8888888888888888,624.0,0.0,687.0,567.0,22.0,1.0,0.0,1.0,2.0,1.0
